message,timestamp,severity,tags,attributes
load build definition from ./railpack-plan.json,2026-09-11T11:04:54.421711370Z,info,"{""serviceId"":""e4b15780-624b-4745-a0ff-941d15af64ef"",""deploymentId"":""ec7ab466-a8ec-4e11-b349-fe0c33c4ee78"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""vertex"",""digest"":""sha256:8c6e07057ad417e8ad49009d0ef00dd85a54644500103aaa6546a878fc7df8e9"",""started"":""2026-09-11T11:04:54.204058885Z"",""completed"":""2026-09-11T11:04:54.421219712Z""}"
loading .,2026-09-11T11:04:54.655383079Z,info,"{""serviceId"":""e4b15780-624b-4745-a0ff-941d15af64ef"",""deploymentId"":""ec7ab466-a8ec-4e11-b349-fe0c33c4ee78"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""vertex"",""digest"":""sha256:86893a7cd336309e048a4f0cde4cc150efbb8e8eb89571edaec51b1de7ae20a3""}"
copy /root/.local/state/mise,2026-09-11T11:04:54.655386254Z,info,"{""serviceId"":""e4b15780-624b-4745-a0ff-941d15af64ef"",""deploymentId"":""ec7ab466-a8ec-4e11-b349-fe0c33c4ee78"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""vertex"",""digest"":""sha256:fd9d4001ee6de99020db342f9a38d4d1a83abc9ff82a0a0d89036d965e032ee6"",""inputs"":[""sha256:92a421a7fcce45d2e3af4c659749814fc37a9cfbd5e14ad4c2f37f7038e3046e"",""sha256:b42b73c1b379d367c8c262c8194765cb5fc8f142adf93a06404f4db9a7a8f0ef""]}"
[railpack] copy used secrets hash,2026-09-11T11:04:54.655386895Z,info,"{""serviceId"":""e4b15780-624b-4745-a0ff-941d15af64ef"",""deploymentId"":""ec7ab466-a8ec-4e11-b349-fe0c33c4ee78"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""vertex"",""digest"":""sha256:3adc239216b29425fca5b1f18287e678294ee73e605fc8d93c9a633b7dd6adaa"",""inputs"":[""sha256:6d2c5eef2cf67b2c7e31d5e4216da1e5102afb5d3bd23262fab289ce3d2ec409""]}"
copy /mise/shims,2026-09-11T11:04:54.655387946Z,info,"{""serviceId"":""e4b15780-624b-4745-a0ff-941d15af64ef"",""deploymentId"":""ec7ab466-a8ec-4e11-b349-fe0c33c4ee78"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""vertex"",""digest"":""sha256:204303ca9beb429e1fda7b83e83a249992208010a57267db0af5ee18d4ca3f43"",""inputs"":[""sha256:b42b73c1b379d367c8c262c8194765cb5fc8f142adf93a06404f4db9a7a8f0ef""]}"
[railpack] hash used secrets,2026-09-11T11:04:54.655388778Z,info,"{""serviceId"":""e4b15780-624b-4745-a0ff-941d15af64ef"",""deploymentId"":""ec7ab466-a8ec-4e11-b349-fe0c33c4ee78"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""vertex"",""digest"":""sha256:6d2c5eef2cf67b2c7e31d5e4216da1e5102afb5d3bd23262fab289ce3d2ec409"",""inputs"":[""sha256:198e710c3a3e05a6161ab5022921ebc1143bda995701605263136a7de271f729""]}"
[railpack] loading secrets,2026-09-11T11:04:54.655389358Z,info,"{""serviceId"":""e4b15780-624b-4745-a0ff-941d15af64ef"",""deploymentId"":""ec7ab466-a8ec-4e11-b349-fe0c33c4ee78"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""vertex"",""digest"":""sha256:a7f9733e307dd352c82d43053b783dd17bb2ec2c36214908ce393e41545c8b51""}"
[railpack] copy secrets hash,2026-09-11T11:04:54.655389979Z,info,"{""serviceId"":""e4b15780-624b-4745-a0ff-941d15af64ef"",""deploymentId"":""ec7ab466-a8ec-4e11-b349-fe0c33c4ee78"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""vertex"",""digest"":""sha256:198e710c3a3e05a6161ab5022921ebc1143bda995701605263136a7de271f729"",""inputs"":[""sha256:a7f9733e307dd352c82d43053b783dd17bb2ec2c36214908ce393e41545c8b51"",""sha256:48383e5f7271443ca2aea96205f71b70bae56cf66c69e04f0c4169ad344a1f42""]}"
create mise config,2026-09-11T11:04:54.655390600Z,info,"{""serviceId"":""e4b15780-624b-4745-a0ff-941d15af64ef"",""deploymentId"":""ec7ab466-a8ec-4e11-b349-fe0c33c4ee78"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""vertex"",""digest"":""sha256:ec1ee6319afaf8033c22d66d5e59ce3bdcbea7a3c2ffa362420d776ee3d4b1a0"",""inputs"":[""sha256:126329b5869f959a9f5f74f32031b7bade458b2246b9bf56c309ad278a88c56c""]}"
mkdir /etc/mise,2026-09-11T11:04:54.655391231Z,info,"{""serviceId"":""e4b15780-624b-4745-a0ff-941d15af64ef"",""deploymentId"":""ec7ab466-a8ec-4e11-b349-fe0c33c4ee78"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""vertex"",""digest"":""sha256:126329b5869f959a9f5f74f32031b7bade458b2246b9bf56c309ad278a88c56c"",""inputs"":[""sha256:6f1702f8f2933127e8b6a9407027a133afdd8f9ec47ee9ac3c905ba6538c8eef""]}"
